rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
581,Sharif University of Technology,9260,19.8,0.02,38.7,28.9,36.7,41,99.8,23.7,2020
582,Shenzhen University,35171,15.5,0.01,38.7,22.3,22.8,70.4,51.4,34.9,2020
583,University of Siegen,19268,42.3,0.12,38.7,21.3,25.3,57.1,40.2,54.4,2020
584,Soochow University,44835,16.4,0.07,38.7,23.4,20.8,68.2,37.5,28.3,2020
585,South China University of Technology,41139,13.9,0.05,38.7,24,29.1,61.2,85.4,30.8,2020
586,Southeast University,32951,11.6,0.05,38.7,29.6,33.4,42.7,97.3,26.9,2020
587,Suez Canal University,35363,10.8,0.01,38.7,19.9,8.7,82.6,37.9,46,2020
588,Tehran University of Medical Sciences,12511,6.9,0.07,38.7,44.5,16,48,59.3,22.8,2020
589,Tianjin University,34780,14,0.06,38.7,32.7,35.7,38.8,97.9,26.5,2020
590,Tomsk State University,7655,11.9,0.29,38.7,41,33.7,23.4,53,71.6,2020
591,Universiti Tunku Abdul Rahman (UTAR),18763,16.1,0.02,38.7,14.8,12.2,81.4,38,30.3,2020
592,University of Udine,11793,17.8,0.07,38.7,26.2,16.1,68.7,38,41.5,2020
593,Victoria University of Wellington,17442,18.9,0.21,38.7,23,31.8,45.5,57.2,88.7,2020
594,University of Waikato,9892,18.1,0.19,38.7,20.8,26.3,48.8,43.4,86.2,2020
595,The University of the West Indies,23305,22.2,0.01,38.7,17.8,11.1,73.4,38.9,57.2,2020
596,University of the West of Scotland,11730,22.4,0.21,38.7,13.9,13.9,76.8,35,74.6,2020
597,University of Wisconsin-Milwaukee,20874,19.3,0.06,38.7,21.7,22.7,66.9,36.2,33.2,2020
598,University of Wuppertal,23343,55.8,0.11,38.7,25,17.9,60.2,44.5,51.2,2020
599,Xiamen University,40841,14.6,0.04,38.7,27.3,22.9,57.1,53.3,31.5,2020
600,Xi’an Jiaotong University,36557,12.5,0.06,38.7,35.1,30.7,41.3,61.4,39.1,2020
601,Yokohama City University,4910,4.5,0.02,38.7,25.9,8.5,86.2,40.3,20.3,2020
602,Åbo Akademi University,5295,17.5,0.16,35.2,22.6,29.2,33.1,38.5,66.9,2020
603,The University of Aizu,1165,10.8,0.05,35.2,20.8,12.5,41.7,36,68.3,2020
604,University of Alcalá,17793,12.9,0.18,35.2,18.5,15.7,43.2,42.5,59,2020
605,Amedeo Avogadro University of Eastern Piedmont,13447,36.1,0.06,35.2,14.7,18.9,66.2,35.1,41.8,2020
606,Amrita Vishwa Vidyapeetham,14689,11.9,0.12,35.2,26.1,17,47.7,82.5,46.2,2020
607,"University of the Andes, Colombia",15521,13.2,0.02,35.2,21.1,15.9,45,37.4,55.7,2020
608,Aristotle University of Thessaloniki,46505,26.8,0.05,35.2,19.2,16.8,64.3,41.3,41.2,2020
609,University of Arkansas,24754,19.8,0.05,35.2,26.9,23,37,39.4,30.9,2020
610,Auburn University,26641,18.8,0.09,35.2,32.7,21.1,43.3,40.2,43.8,2020
611,University of Aveiro,9774,16.5,0.12,35.2,24.7,25.5,40.7,41.4,52.5,2020
612,University of the Balearic Islands,11277,12.8,0.07,35.2,20.3,13.6,59.1,34.7,46.7,2020
613,Banaras Hindu University,14953,11.3,0.03,35.2,30.8,16.4,46.7,34.6,17.7,2020
614,University of the Basque Country,42485,14.8,0.04,35.2,22,17.1,47.3,37.1,41.5,2020
615,Baylor University,17078,16.2,0.06,35.2,32.1,18.2,53.9,35.3,33.2,2020
616,Beijing Institute of Technology,30608,13.3,0.08,35.2,30.6,32.1,32.7,98.1,24.3,2020
617,University of Beira Interior,7022,15.7,0.14,35.2,17.9,16.5,48.7,34.7,52.7,2020
618,Beni-Suef University,67981,25.3,0.01,35.2,14.7,7.4,60.8,34.4,45.9,2020
619,University of Bergamo,19022,57,0.07,35.2,19.5,21,59.3,40.9,36.6,2020
620,Boğaziçi University,13202,23.2,0.03,35.2,23.2,21.2,49.4,50.8,41.8,2020
621,University of Brighton,17155,18,0.21,35.2,17.1,14.2,43.4,35.1,75.6,2020
622,Ca’ Foscari University of Venice,15636,27.7,0.1,35.2,25.1,25.7,36.5,37.1,53.9,2020
623,Cairo University,223275,40.6,0.02,35.2,21.8,13.7,51.5,35.4,35.3,2020
624,University of Calabria,27403,33,0.02,35.2,17.6,17.5,59.8,87.9,38.3,2020
625,University of Central Florida,56228,35.3,0.04,35.2,26.5,28.7,49.7,42.6,32.9,2020
626,Central Queensland University,14701,20.8,0.31,35.2,16.9,12.9,50.2,36.4,60.4,2020
627,Chemnitz University of Technology,10473,45.7,0.24,35.2,33,26.5,26.8,67.8,53.6,2020
628,China Agricultural University,19586,11.6,0.01,35.2,34.9,26.2,40.7,52.2,22,2020
629,"China University of Petroleum, Beijing",15150,18.7,0.04,35.2,24,26.1,39.2,88,21.7,2020
630,Clemson University,21436,17,0.07,35.2,25,21.2,43,40.1,39.2,2020
631,University of Clermont Auvergne,34644,18.8,0.13,35.2,19.2,10,57,38,61.8,2020
632,University of Coimbra,21404,17.6,0.19,35.2,23.7,28.1,47.4,41,58.7,2020
633,COMSATS University Islamabad,33030,11.4,0.01,35.2,16.9,9.9,65.5,34.5,45.7,2020
634,Concordia University,33543,32.3,0.29,35.2,20.9,25.9,46,36.9,82.5,2020
635,University of Costa Rica,33900,15.1,0.02,35.2,16.2,7.9,77.1,34.4,48.2,2020
636,Coventry University,27531,16.4,0.46,35.2,17.4,12.7,44.1,34.7,89.3,2020
637,Creighton University,8228,11.1,0.08,35.2,42,11.6,41.5,35.7,29.8,2020
638,Dalian University of Technology,39665,15.7,0.03,35.2,24.6,23.7,40.2,77.1,28.5,2020
639,University of Delhi,24547,23,0.01,35.2,37.6,17.8,42.8,34.5,17.3,2020
640,De Montfort University,19093,19.5,0.27,35.2,16.9,13.8,50.4,34.6,75.6,2020
641,Dublin City University,12619,24,0.1,35.2,21,25.2,49.7,42.8,71.8,2020
642,East China University of Science and Technology,25519,15.6,0.02,35.2,22,19.1,44,56.1,17.9,2020
643,École Centrale de Lyon,1998,16.1,0.24,35.2,31.1,20.2,23.6,59.7,67.2,2020
644,École normale supérieure Paris-Saclay,1869,12.6,0.14,35.2,36.5,29.6,27.7,51.1,55.3,2020
645,University of Electronic Science and Technology of China,33242,16.4,0.04,35.2,23.5,22.2,55.1,71.8,28.8,2020
646,Eötvös Loránd University,26105,16.7,0.09,35.2,21.4,17.7,48.2,35.1,52.6,2020
647,Ewha Womans University,14510,16.9,0.15,35.2,29.9,30.8,31.4,69.9,46.7,2020
648,Federal University of Minas Gerais,43899,12.6,0.02,35.2,30.2,17.9,52,38.8,29.6,2020
649,Federal University of Rio Grande do Sul,52579,19.4,0.01,35.2,29.6,18.3,49.3,46.5,26.3,2020
650,Federal University of Santa Catarina,38719,16.6,0.02,35.2,28.4,13.1,52.6,38.7,29.4,2020
651,Federal University of São Paulo (UNIFESP),14572,9.3,0.01,35.2,32.6,17.8,43.3,35.7,28.6,2020
652,Ferhat Abbas Sétif University 1,34002,22.7,0.01,35.2,17.7,7.7,73,34.4,41.8,2020
653,University of Girona,13906,19,0.14,35.2,18.9,18.2,57.6,37.4,53.9,2020
654,Glasgow Caledonian University,12637,19.9,0.17,35.2,15.7,12.2,56.2,35.2,61.1,2020
655,University of Granada,56044,15.4,0.1,35.2,19.4,20.9,52,35.6,48.1,2020
656,University of Greenwich,14477,18,0.36,35.2,17.1,15.2,39.5,35.4,89.4,2020
657,University of Hertfordshire,17584,17.5,0.28,35.2,17.5,13,42.7,35.3,80.1,2020
658,Hiroshima University,15077,9,0.1,35.2,28.9,22.4,31.5,49.9,33.7,2020
659,Huazhong Agricultural University,25956,17.4,0.02,35.2,21.8,15.1,49.7,43.1,22.5,2020
660,University of Huddersfield,14483,20.7,0.24,35.2,22.8,20,44.8,36.6,72,2020
661,IDC Herzliya,6908,47,0.24,35.2,14.1,10.1,62.6,34.4,63.2,2020
662,Imam Khomeini International University,8330,28.6,0.07,35.2,12.3,8.5,78,34.7,20.7,2020
663,"Indian Institute of Science Education and Research, Pune",1274,9.5,0,35.2,31.7,19.5,54.1,35.1,21.5,2020
664,Indian Institute of Technology Bhubaneswar,1237,10.7,0,35.2,27,11.3,52.9,35.8,17.1,2020
665,Indian Institute of Technology Guwahati,5699,13.5,0.01,35.2,33.7,22,37.2,41,15.3,2020
666,Indian Institute of Technology Hyderabad,2088,11.9,0,35.2,25.3,18,52.4,39.4,17.7,2020
667,Indian Institute of Technology Kanpur,6860,13.6,0,35.2,37.8,24.5,35.2,94.3,18.8,2020
668,Indian Institute of Technology Madras,9241,15.6,0.01,35.2,44.9,30.6,25.4,80,19.3,2020
669,University of Indonesia,41170,9.9,0.11,35.2,38.7,19.2,16.7,81.6,53.7,2020
670,University of International Business and Economics,15775,17.4,0.18,35.2,25.3,16.1,35.2,35.7,61.5,2020
671,University of Ioannina,21902,44.3,0.03,35.2,16.5,14.7,60.2,37.3,43.4,2020
672,Iran University of Medical Sciences,8673,9,0.03,35.2,37.7,10,52.6,43.4,20.7,2020
673,Iran University of Science and Technology,13273,31.7,0.01,35.2,27.8,33,42.6,96.3,16.8,2020
674,ISCTE-University Institute of Lisbon,8898,24.2,0.12,35.2,23,26.4,29.3,39.8,49.3,2020
675,Isfahan University of Technology,10064,20.7,0.01,35.2,25.4,23.4,41.7,85.5,22.6,2020
676,Istanbul Technical University,34825,23,0.04,35.2,25.2,28,30.2,100,26.8,2020
677,Jagiellonian University,40608,10.9,0.09,35.2,25.5,17,61.4,35.3,37.7,2020
678,Jamia Millia Islamia,10653,9.7,0.03,35.2,29.4,8.7,47.6,35.2,24.9,2020
679,Jaume I University,12182,15.6,0.09,35.2,22.5,16.3,49.6,37.5,43.5,2020
680,Jawaharlal Nehru University,7938,13.9,0.04,35.2,43.9,17.3,26.6,43,19.3,2020
681,Jiangsu Normal University,21455,14.3,0.02,35.2,15.1,11,60.7,39.7,23.2,2020
682,Jikei University School of Medicine,1078,0.9,0.01,35.2,28.4,8.6,51.4,38.3,15.9,2020
683,University of Johannesburg,26445,23.9,0.15,35.2,19.7,25.8,42.5,40.4,69.2,2020
684,Johannes Kepler University of Linz,6122,10.5,0.11,35.2,28.1,19.7,46.8,54.1,64.4,2020
685,Kafrelsheikh University,74546,39.7,0.01,35.2,13,7.9,67.4,38,47.1,2020
686,University of Kaiserslautern,14869,51.6,0.18,35.2,33.6,24.1,41.3,64.5,52.3,2020
687,Kansas State University,21536,14.3,0.09,35.2,25,20.4,45.8,41.9,47.2,2020
688,Kazan Federal University,26670,10.8,0.13,35.2,28.7,16.9,47.8,40,42.6,2020
689,Universiti Kebangsaan Malaysia,17180,10.1,0.15,35.2,34.2,19.6,32.3,37.1,52.9,2020
690,Keio University,34916,10.4,0.08,35.2,32.1,25.7,36.8,42.7,31.5,2020
691,Kent State University,24559,20.4,0.09,35.2,23.6,19,55.6,34.8,42.6,2020
692,Kindai University,33125,13.6,0.02,35.2,20.1,11.4,58.4,38.8,23,2020
693,King Khalid University,38865,8.1,0.11,35.2,21.6,7.1,53.6,34.5,82.7,2020
694,Kobe University,15593,9.5,0.07,35.2,32.4,22.8,31.1,44.3,28.7,2020
695,Konkuk University,12225,23.2,0.16,35.2,33,37.9,27.5,44.3,47.7,2020
696,Kurume University,4850,7.3,0.02,35.2,21.5,10.1,54.5,36.5,21,2020
697,Lakehead University,8050,24.5,0.13,35.2,17.6,19.5,46.9,37.3,49.4,2020
698,University of La Laguna,18336,12.9,0.04,35.2,19.3,11.5,67.8,35.2,46.9,2020
699,Lehigh University,6462,10.8,0.17,35.2,27.4,20.8,51,40.3,45.1,2020
700,University of Leoben,3074,5.9,0.15,35.2,28.1,11.2,35.6,56.2,70.2,2020
701,University of Lille,69287,29,0.13,35.2,20.3,17.3,53,39,60.7,2020
702,University of Lincoln,12060,15.1,0.13,35.2,16.5,14.1,64.3,35.3,71.2,2020
703,University of Ljubljana,40110,14.7,0.06,35.2,21.1,18.7,44.8,39.7,42.3,2020
704,University of Lleida,8595,14.7,0.08,35.2,23.6,15.2,48.8,37.8,41.6,2020
705,University of Lorraine,58678,19.2,0.16,35.2,21.8,13.5,61.3,37.3,61.6,2020
706,"Lumière University, Lyon 2",25134,51.1,0.19,35.2,28.8,18.1,29,34.7,62.4,2020
707,Mae Fah Luang University,13534,22.3,0.04,35.2,14.4,9,74.4,34.5,50.6,2020
708,Mahidol University,28476,10.2,0.04,35.2,31.6,21,45.2,73.4,46.1,2020
709,Makerere University,34651,23.6,0.08,35.2,16.7,12.7,69.6,40.9,58.7,2020
710,Universiti Malaysia Perlis,12154,17.1,0.05,35.2,16.5,12,62.4,35.7,28,2020
711,University of Malta,11772,13,0.09,35.2,16.9,13.7,48.1,34.7,57.9,2020
712,Manchester Metropolitan University,28146,15.1,0.16,35.2,20.1,14.2,55.4,34.8,65.3,2020
713,"University of Maryland, Baltimore County",11667,18.1,0.08,35.2,22.9,17.4,57.8,35.7,34.3,2020
714,Masaryk University,31611,20.2,0.21,35.2,22.6,25.4,36.3,35.6,61.5,2020
715,Metropolitan Autonomous University,57827,20,0,35.2,16.6,16.3,68.6,36.4,25.1,2020
716,Middle East Technical University,27455,31.6,0.06,35.2,28.7,23.2,30.7,62.1,30.4,2020
717,Miguel Hernández University of Elche,13591,20,0.05,35.2,30.3,12.7,45.4,38,34.2,2020
718,University of Minho,18066,17.9,0.1,35.2,22.5,19.4,34.6,62.6,50.3,2020
719,Montana State University,14357,19.4,0.03,35.2,18.6,19.4,67,48.4,28.4,2020
720,Monterrey Institute of Technology,14343,16.2,0.11,35.2,20.5,18.2,41.8,74.7,57.3,2020
721,Nanjing University of Information Science and Technology,21857,15.5,0.03,35.2,16.7,14.9,69.9,38.9,29.5,2020
722,Nanjing Medical University,15420,9,0.05,35.2,38.2,25.9,36,35.8,20.8,2020
723,Nanjing Normal University,27490,13.2,0.03,35.2,20.2,12.1,54.4,47.5,22.9,2020
724,University of Nantes,37078,24.7,0.11,35.2,19.8,21,57.4,39.5,50.4,2020
725,National Autonomous University of Mexico,161718,17.1,0.08,35.2,31.9,30.4,18.9,61.7,44.2,2020
726,National Cheng Kung University (NCKU),20663,13.7,0.13,35.2,32.8,41.1,22.9,99.8,36.3,2020
727,National Institute of Applied Sciences of Lyon (INSA Lyon),6173,19.6,0.28,35.2,29.8,25.5,33.7,91.3,71.7,2020
728,National University of Science and Technology (MISiS),7090,11.3,0.26,35.2,24.3,23.7,29.1,84.2,68.9,2020
729,National Taiwan Normal University,10789,12.1,0.24,35.2,32,37.3,22.8,78.4,51.4,2020
730,National Technical University of Athens,14133,20.6,0.08,35.2,23,12.8,45,71.5,38.6,2020
731,"University of Nevada, Las Vegas",24982,22.7,0.05,35.2,28.7,22.6,41.3,35.1,32.2,2020
732,New Mexico State University (Main campus),12753,16.5,0.08,35.2,21.5,14.7,53.9,38.8,37.7,2020
733,Nippon Medical School,850,0.9,0,35.2,25.7,8.8,55.1,34.8,16.9,2020
734,University of North Carolina at Greensboro,18999,22.2,0.04,35.2,20.9,19.3,50,35.4,21.3,2020
735,Northwestern Polytechnical University,28432,13.9,0.04,35.2,26.2,33.6,40.2,83.3,24.7,2020
736,Nottingham Trent University,24140,15,0.19,35.2,17.7,12.9,59.5,34.9,69,2020
737,NOVA University of Lisbon,19694,18.1,0.17,35.2,24.9,25.7,46.6,46.7,60.2,2020
738,Ohio University (Main campus),25013,22.3,0.05,35.2,28.5,17.4,43.5,35.4,30.6,2020
739,Old Dominion University,18878,18.2,0.03,35.2,22.7,19.2,51.9,34.4,30.4,2020
740,University of Oviedo,21663,12.7,0.03,35.2,16.8,15.2,54.8,38.5,34.4,2020
741,Oxford Brookes University,13915,16.2,0.28,35.2,28.5,24,37.4,34.6,78.4,2020
742,Palacký University Olomouc,17443,13.8,0.12,35.2,20.9,18.3,46.9,35.4,57.3,2020
743,University of Palermo,29437,20.5,0.01,35.2,21.1,17.9,63,35,27.3,2020
744,Panjab University,19912,23.4,0.01,35.2,27,14.4,56.6,34.9,16.5,2020
745,Panthéon-Sorbonne University – Paris 1,33883,26.1,0.21,35.2,45.4,32.9,11.2,34.8,57.3,2020
746,University of Parma,25140,27.4,0.06,35.2,18.1,18.9,65.7,39.4,38.1,2020
747,Polytechnic University of Catalonia,25484,10.6,0.16,35.2,23.7,17.2,56.9,41.2,59.1,2020
748,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),15581,21.9,0.05,35.2,27.4,25.6,27.9,99.5,41.5,2020
749,Portland State University,20219,18.4,0.09,35.2,21.1,18.4,44.6,35.7,30.4,2020
750,University of Pretoria,35086,22,0.08,35.2,25.1,30.1,33,41.8,52,2020
751,Pusan National University,24331,18.3,0.11,35.2,27,30,24.9,63.4,35.7,2020
752,Universiti Putra Malaysia,20018,12.1,0.23,35.2,32,31.4,19.1,41.3,69.5,2020
753,Université du Québec,52994,19.7,0.11,35.2,24.9,23.6,39.1,42.1,67.2,2020
754,University of Regina,12935,23.4,0.22,35.2,16.8,15.6,45.1,35.8,63,2020
755,University of Rennes 1,28351,18,0.12,35.2,21,15.5,50.9,36.9,55.9,2020
756,Roskilde University,6382,18,0.12,35.2,21.4,32.7,37.8,38.2,52.1,2020
757,Ryerson University,33694,43.1,0.04,35.2,19.4,26,38.6,36.2,52.4,2020
758,Universiti Sains Malaysia,20908,10.7,0.15,35.2,35.6,22.7,26.7,45.7,52.8,2020
759,Saint Petersburg State University,21489,7.4,0.12,35.2,46.1,31,19.7,36.4,39.3,2020
760,University of Salamanca,28673,17.6,0.16,35.2,26.4,17.5,37.9,37,51.4,2020
761,University of Salento,12040,29.7,0.01,35.2,27.5,21,56.3,36.8,26.9,2020
762,University of Santiago de Compostela,25455,15.2,0.08,35.2,21.8,16.6,46.9,40.3,44.7,2020
763,University of Sassari,12993,24.1,0.02,35.2,22.2,17.2,47.8,36.4,36.6,2020
764,Savitribai Phule Pune University,6056,12.7,0.02,35.2,38.9,18.5,46.6,36.1,17.5,2020
765,Shahid Beheshti University of Medical Sciences,12713,9.1,0.02,35.2,42.9,14.6,37.3,64,17.2,2020
766,Shandong University,45767,14.6,0.07,35.2,32.3,29.1,35.4,72.3,30.6,2020
767,University of Sharjah,14286,20.8,0.6,35.2,19.5,11.8,38.8,38.3,99.1,2020
768,Université de Sherbrooke,15667,12.9,0.07,35.2,29.6,14.5,51,38.1,58.5,2020
769,Shiraz University of Technology,1602,15.9,0,35.2,23.7,20.3,46.6,47.9,16.7,2020
770,Sichuan University,64648,13.8,0.04,35.2,30.6,24.8,38.3,63.8,25.3,2020
771,Sidi Mohamed Ben Abdellah University,90736,57.1,0.02,35.2,25.2,7.6,53.2,34.4,23.6,2020
772,University of South Dakota,14542,35.1,0.03,35.2,31.2,15.6,46.8,39,25.3,2020
773,Southern Cross University,9064,25,0.25,35.2,18.5,21.5,49.7,39.8,66.6,2020
774,University of Southern Queensland,12405,25.8,0.15,35.2,19.3,19.8,54.9,37.4,72.6,2020
775,University of Split,20043,22.5,0.02,35.2,15.7,12.3,56.8,40.1,41.3,2020
776,Stevens Institute of Technology,5943,16.7,0.38,35.2,22.5,15.8,58.4,35.6,68.7,2020
777,University of the Sunshine Coast,9720,31.3,0.17,35.2,17.3,23.5,46,40.3,68.6,2020
778,University of Tabriz,20360,26.4,0,35.2,27.9,19.9,42.2,42.9,19.5,2020
779,Tabriz University of Medical Sciences,8047,9.5,0,35.2,45,12,36.7,34.5,15.9,2020
780,University of Technology of Compiègne,4229,15.4,0.23,35.2,23.2,10.1,37.2,42.6,82.4,2020
781,University of Tehran,53614,24.5,0.02,35.2,36.7,23.5,38.7,34.4,23.3,2020
782,Universiti Teknologi Malaysia,19087,11.2,0.14,35.2,36.4,25.2,29.2,35.6,56.4,2020
783,Universiti Teknologi Petronas,6212,15.9,0.17,35.2,27.1,30.1,26.8,78.2,66,2020
784,University of Texas at Arlington,28835,25.2,0.15,35.2,21,18.3,50,39.7,46,2020
785,Texas Tech University,33015,20.6,0.09,35.2,30.8,20.9,46.5,36.2,48.4,2020
786,Thapar University,7752,14.8,0.01,35.2,19.1,9.7,66.5,36,20.9,2020
787,University of Thessaly,17004,38.9,0.04,35.2,15.7,20.2,48.7,42.8,39.1,2020
788,Tokyo Metropolitan University,9160,13.6,0.05,35.2,24.9,17.2,54.6,38.4,26.2,2020
789,University of Toledo,18587,15.5,0.11,35.2,33.7,13.9,48.7,42.8,46.2,2020
790,Tomsk Polytechnic University,9121,8.7,0.28,35.2,26.3,20.6,35.7,60.7,54.4,2020
791,University of Tours,27285,21.2,0.11,35.2,30.2,12.5,48.5,35.7,48.8,2020
792,TU Braunschweig,20020,10.4,0.14,35.2,25.2,16,48.9,42.6,53.7,2020
793,University of Ulsan,12730,11.5,0.03,35.2,20.6,23.4,61.8,58.2,21.7,2020
794,Ulster University,17817,17.1,0.08,35.2,21,18,40.9,35.6,75.7,2020
795,University of Warsaw,50484,14,0.1,35.2,25.8,21.5,41.4,35.1,45.6,2020
796,Waseda University,48839,14.1,0.1,35.2,31.3,22.8,28.2,38.1,38,2020
797,University of the West of England,21737,18.3,0.21,35.2,17.1,15.2,48.4,34.9,64.3,2020
798,University of the Western Cape,21999,30.5,0.08,35.2,18.3,20,60.3,34.4,62.1,2020
799,Western Washington University,13726,17.7,0.01,35.2,16.2,10.6,62.2,34.5,22.9,2020
800,University of Westminster,16401,17.4,0.46,35.2,18.2,16.2,36.7,34.8,86.7,2020
801,West Virginia University,25966,18.5,0.08,35.2,27.8,17.1,59.3,34.4,40.8,2020
802,University of Windsor,13140,29,0.23,35.2,33.7,26.6,33.5,36.8,79.9,2020
803,Worcester Polytechnic Institute,5733,12.7,0.22,35.2,20.1,17.7,59.1,36.5,56.2,2020
804,Acharya Nagarjuna University,4792,12.5,0.06,28.2,39.9,9.2,15.7,41.8,23.5,2020
805,University of A Coruña,14962,11.4,0.03,28.2,20.3,13.7,32.5,36.3,31.6,2020
806,"Adam Mickiewicz University, Poznań",37634,14.2,0.02,28.2,18.1,13.4,32.7,35.4,32.7,2020
807,University of the Aegean,13040,41.3,0.01,28.2,18.1,17.8,44.3,37,37.5,2020
808,"University of Agriculture, Faisalabad",24440,35.4,0,28.2,17.5,16.5,28.6,41.9,36.6,2020
809,Aichi Medical University,1288,2.8,0.01,28.2,26,10.8,32.4,34.4,17.4,2020
810,Ain Shams University,179636,16.9,0.03,28.2,21,10.1,31.5,35.6,36,2020
811,Ajou University,9906,11.3,0.07,28.2,23.9,23.4,29.8,60.9,30.1,2020
812,Al-Balqa Applied University,33918,31.3,0.04,28.2,11.9,8.9,52.8,40.5,46.4,2020
813,University of Algarve,7780,12.9,0.16,28.2,17.3,13.5,40.2,35.3,63.1,2020
814,University of Alicante,27207,18.4,0.09,28.2,20,14.8,28.7,37.1,41,2020
815,Aligarh Muslim University,18783,13.5,0.02,28.2,29,10.4,41.1,34.5,23.6,2020
816,American University in Cairo,5936,13.7,0.05,28.2,27,25.1,20.2,35.5,64.1,2020
817,American University of Sharjah,5652,14,0.83,28.2,19.2,14.8,23,37.5,94.8,2020
818,"Asia University, Taiwan",11779,29.8,0.05,28.2,17.3,33.7,23,100,34.1,2020
819,Athens University of Economics and Business,9678,44.4,0.05,28.2,17.8,21.2,39.3,37.8,45.4,2020
820,Atılım University,9862,16.8,0.06,28.2,14.7,8.8,39.2,37,35.3,2020
821,Babeş-Bolyai University,37168,24.6,0.04,28.2,16.7,14.1,36.8,34.9,50.6,2020
822,University of Baghdad,66399,10.4,0,28.2,19.5,7.9,43.5,35.2,31.1,2020
823,Bauman Moscow State Technical University,19785,4.8,0.08,28.2,34,17.4,16.8,61.8,26.3,2020
824,University of Bedfordshire,10808,20,0.34,28.2,16.9,13.6,29.3,34.9,77.1,2020
825,Beijing Jiaotong University,26457,14,0.08,28.2,23.4,23.5,20.3,65.2,28,2020
826,University of Béjaïa,43026,25.4,0,28.2,16.4,7.4,53.3,34.4,43.1,2020
827,Benha University,97843,30.5,0.05,28.2,14.8,7.5,54.6,35.6,42.5,2020
828,Birmingham City University,19975,18.1,0.23,28.2,16,10.3,37.4,34.6,62.8,2020
829,University of Bradford,8917,17.7,0.28,28.2,19.3,16.4,33,36.9,81.2,2020
830,University of Brasília,44074,15.2,0.02,28.2,25.8,14.4,36.8,34.5,30.9,2020
831,Bucharest University of Economic Studies,22022,14.8,0.03,28.2,15.4,10,53.1,34.8,19.4,2020
832,University of Cadiz,19288,19.1,0.08,28.2,27,14.8,28.7,35.9,36.4,2020
833,Capital Medical University,13178,6.8,0.05,28.2,30.2,20.2,24.7,35,23.5,2020
834,Cardiff Metropolitan University,8661,16.5,0.17,28.2,16.5,10.8,41,34.7,61,2020
835,Carlos III University of Madrid,17265,11,0.15,28.2,24.4,16.3,34.9,38.2,60.2,2020
836,University of Castilla-La Mancha,23530,13.8,0.06,28.2,16.6,12.5,32.7,36,37,2020
837,University of Central Lancashire,18824,16.5,0.18,28.2,15.7,12.7,39.7,34.8,64.6,2020
838,Chang Gung University,7556,12.3,0.05,28.2,23.3,26.3,29.8,84.9,24.5,2020
839,Chiba University,13764,9.8,0.05,28.2,28.7,19.1,32.8,51.4,25.9,2020
840,University of Chile,35447,15,0.06,28.2,23.2,17.1,33.9,34.5,51.2,2020
841,"China University of Geosciences, Beijing",17752,15.2,0.01,28.2,24.7,14.2,39.7,43,25.3,2020
842,"China University of Geosciences, Wuhan",28934,16.7,0.04,28.2,20.5,17.2,43.1,45.6,25.5,2020
843,China University of Mining and Technology,47225,18.6,0.02,28.2,19.9,13.6,47.4,52.8,18.4,2020
844,China Pharmaceutical University,16144,18,0.03,28.2,22.9,13.1,35.5,57.2,17.4,2020
845,Chonbuk National University,20601,20.7,0.05,28.2,22.9,20.4,23.8,39.6,29,2020
846,Chongqing University,44394,16,0.04,28.2,23.2,21.3,35.2,60.3,21.4,2020
847,Chonnam National University,22469,16.9,0.06,28.2,21.3,20.2,29.6,38.9,27.5,2020
848,Chulalongkorn University,38531,14,0.04,28.2,31.5,21.7,22.2,64.8,37.8,2020
849,University of Córdoba,17406,15.1,0.08,28.2,21.2,16.6,36.4,37.1,41.9,2020
850,Czech Technical University in Prague,19499,10.6,0.19,28.2,20.8,17.4,23.4,44.6,53.7,2020
851,University of Debrecen,26771,11.9,0.18,28.2,19.9,10.6,28,37.7,55.7,2020
852,University of Derby,13502,15.2,0.13,28.2,16.2,10.3,32,35.1,58.8,2020
853,University of Deusto,9209,21.8,0.11,28.2,21.5,17.6,39.6,38.1,45.7,2020
854,Eastern Mediterranean University,18865,27.1,0.83,28.2,17,11.7,30.6,34.4,86.6,2020
855,University of East London,10302,17.2,0.3,28.2,20.4,14.5,32.8,34.4,78.6,2020
856,Edinburgh Napier University,10668,18.8,0.33,28.2,16.7,13.9,40.4,35.6,80,2020
857,Embry-Riddle Aeronautical University,16340,16.8,0.09,28.2,16.9,9.2,44.5,34.6,30.2,2020
858,University of Évora,6442,12.4,0.12,28.2,19.6,14.6,31.3,35.6,53.7,2020
859,Federal University of Pelotas,23198,17.4,0,28.2,17.9,11,48.6,34.4,20,2020
860,Federal University of Rio de Janeiro,48675,12.3,0.02,28.2,34.4,22,26.1,35.5,28.7,2020
861,Federico Santa María Technical University,19067,27.3,0.03,28.2,13.6,9.8,40.2,44.9,54.5,2020
862,Ferdowsi University of Mashhad,23992,29.5,0.05,28.2,25.9,18.5,23.1,41.8,21.2,2020
863,Florida Atlantic University,23658,18.3,0.1,28.2,21,19.1,37.5,37.9,44.6,2020
864,Florida Institute of Technology,5344,14.1,0.33,28.2,22.7,14.6,31.4,37.7,56.8,2020
865,University of La Frontera,10437,24.6,0.01,28.2,15.1,16,34,34.5,47.9,2020
