rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
786,Yeungnam University,"22,658",16.2,0.03,18.6—27.5,33.1,11.4,35,38.9,28,2017
787,Yokohama City University,"4,851",5,0.02,18.6—27.5,23.8,6.4,38,39.4,16.9,2017
788,Yuan Ze University,"8,814",20.9,0.05,18.6—27.5,17.1,14.1,25.3,45.7,20.9,2017
789,École Centrale de Lyon,"1,872",17.7,0.23,18.6—27.5,28.8,15,23.7,82.7,64.9,2017
790,Izmir Institute of Technology,"4,201",19,0.04,18.6—27.5,17.7,9,25.2,42.5,29.2,2017
791,Acharya Nagarjuna University,"5,605",17.4,0.03,8.3—18.5,36.2,7.8,1.7,39.9,17.1,2017
792,"Adam Mickiewicz University, Poznań","39,291",15,0.02,8.3—18.5,17.6,10.4,20.4,32.7,28.1,2017
793,"University of Agriculture, Faisalabad","15,122",29,0.00,8.3—18.5,14.8,12.2,20.6,32.2,26.2,2017
794,Ain Shams University,"133,048",12.5,0.02,8.3—18.5,19.2,7.9,9.6,33.3,31.2,2017
795,Alexandria University,"154,366",26.9,0.03,8.3—18.5,16.2,8.7,20.6,34.8,42.2,2017
796,Alexandru Ioan Cuza University,"23,707",29.7,0.03,8.3—18.5,20.1,11.7,11.2,32.2,48.7,2017
797,Amity University,"25,391",15,0.03,8.3—18.5,15,7.5,10,32.9,16.6,2017
798,Amrita Vishwa Vidyapeetham,"18,938",11.9,0.09,8.3—18.5,18.7,6,10.8,44.4,37.1,2017
799,Anadolu University,"1,414,640",594.4,0.00,8.3—18.5,10.9,8.9,15.3,39.3,15.1,2017
800,"University of the Andes, Venezuela","54,595",23.2,0.00,8.3—18.5,13.1,6.9,13.2,32.1,41.5,2017
801,Andhra University,"10,882",21,0.04,8.3—18.5,33,8.1,1.6,35.5,15,2017
802,Ankara University,"59,554",16.4,0.04,8.3—18.5,18,5.3,10.4,32.6,18.8,2017
803,Universidad Autónoma de Nuevo León (UANL),"104,912",28.9,0.00,8.3—18.5,11.6,6.7,8.1,32.1,28.2,2017
804,Benemérita Universidad Autónoma de Puebla,"64,029",14.3,0.00,8.3—18.5,14.6,8.2,9.7,32.1,22.2,2017
805,Universidad Autónoma del Estado de Mexico (UAEMex),"52,482",22.8,0.00,8.3—18.5,15.6,8.6,5.4,32.4,23.1,2017
806,Bahauddin Zakariya University,"21,433",30.2,0.00,8.3—18.5,13.2,10.1,24,0,25.8,2017
807,Bandung Institute of Technology (ITB),"19,757",13.9,0.01,8.3—18.5,19,11.1,1.9,84.4,28,2017
808,University of Belgrade,"99,335",25.4,0.04,8.3—18.5,17.4,12.5,20.7,36.7,32.2,2017
809,University of Bucharest,"31,305",23.5,0.02,8.3—18.5,22.3,7.4,9.4,32.2,25.5,2017
810,Cairo University,"256,470",46.3,0.02,8.3—18.5,18.2,11.8,15.8,33.4,30.6,2017
811,Central South University,"55,100",17,0.01,8.3—18.5,23.7,11.3,18.5,48.7,14.6,2017
812,University of Cergy-Pontoise,"17,165",9.3,0.14,8.3—18.5,18.9,7.5,16.8,34.8,55.8,2017
813,Chiba Institute of Technology,"9,644",34,0.01,8.3—18.5,13.5,9.6,8.9,34.5,15,2017
814,China University of Mining and Technology,"43,024",19,0.01,8.3—18.5,19.2,14.4,11.3,65.4,13.4,2017
815,Chongqing University,"46,461",16.5,0.03,8.3—18.5,18,17.5,14.4,65.4,18.4,2017
816,Chungnam National University,"22,433",21.9,0.03,8.3—18.5,23.6,9.2,13,48.5,20.5,2017
817,Chuo University,"26,908",38.8,0.03,8.3—18.5,23.3,8.5,18.6,34.4,20,2017
818,Cochin University of Science and Technology,"7,615",32.1,0.00,8.3—18.5,25.9,12.8,4.4,32.1,14.8,2017
819,University of Colombo,"16,296",22.4,0.01,8.3—18.5,12.2,6.8,11,32.1,37,2017
820,University of Costa Rica,"30,067",10.1,%,8.3—18.5,19.3,7.7,16.6,2.5,42.4,2017
821,Czech University of Life Sciences Prague (CZU),"18,149",22,0.16,8.3—18.5,15.8,11.4,9.1,48.5,65.7,2017
822,University of Debrecen,"28,812",19.7,0.13,8.3—18.5,17.5,4.3,23.4,37.1,48.7,2017
823,Doshisha University,"28,899",23,0.03,8.3—18.5,14.7,6.2,7.2,33.5,22.1,2017
824,University of Electronic Science and Technology of China,"34,483",16.1,0.01,8.3—18.5,16,6.6,15,32.1,17.2,2017
825,Embry-Riddle Aeronautical University,"15,259",10.2,0.10,8.3—18.5,18,6.6,12.2,33.2,25.6,2017
826,Erciyes University,"31,185",24.2,0.03,8.3—18.5,15.4,10.1,26.6,37.1,19.8,2017
827,Universidade Federal da Bahia,"35,173",14.2,0.01,8.3—18.5,18.5,5.2,14.4,1.1,22.2,2017
828,Universidade Federal do Ceará (UFC),"34,836",17.8,0.01,8.3—18.5,22.9,4.7,16.6,1.5,19.8,2017
829,Federal University of Goiás,"29,785",5.2,0.00,8.3—18.5,17.4,7.1,14,32.1,18.9,2017
830,Federal University of Pernambuco,"31,512",12.3,0.01,8.3—18.5,23.5,5,11.5,32.1,18.5,2017
831,Federal University of Rio Grande do Norte (UFRN),"40,110",18.7,0.01,8.3—18.5,20.9,8.2,10.6,44,18.5,2017
832,Federal University of Santa Maria,"24,695",13,0.00,8.3—18.5,20.3,5,7.2,32.8,14.5,2017
833,Federal University of São Carlos,"16,556",14.3,0.02,8.3—18.5,23,6.8,12.9,32.1,21.4,2017
834,Federal University of Viçosa,"16,819",13.9,0.02,8.3—18.5,21.8,8.8,6.4,53.1,16.2,2017
835,Federal University of Lavras,"11,894",20.8,0.01,8.3—18.5,31.9,14.2,5.1,43.7,14.9,2017
836,Ferdowsi University of Mashhad,"23,187",29.4,0.04,8.3—18.5,21.6,8.6,16.1,0.6,19.3,2017
837,Fluminense Federal University,"43,821",13,0.00,8.3—18.5,18.4,7.9,8.5,32.3,22.7,2017
838,Fu Jen Catholic University,"27,427",25.2,0.05,8.3—18.5,13.8,9.9,19.3,45.9,20.9,2017
839,Gazi University,"76,768",25,0.03,8.3—18.5,17.5,9.1,9.6,36.8,14.5,2017
840,Gdańsk University of Technology,"25,491",20.9,0.01,8.3—18.5,14.8,9.2,28.3,37.6,17.6,2017
841,Gifu University,"7,280",10,0.04,8.3—18.5,21.8,12,16.2,36,19.7,2017
842,University of Guadalajara,"109,375",51,0.01,8.3—18.5,14.9,3.1,6.1,32.1,27.7,2017
843,Gunma University,"6,393",9.6,0.03,8.3—18.5,22.3,11.5,13.1,44.1,17.1,2017
844,Hallym University,"9,497",11.1,0.02,8.3—18.5,18.6,7.2,11.3,33.3,17.7,2017
845,The Hashemite University,"29,803",32.8,0.01,8.3—18.5,8.2,7.6,20.3,32.1,40.8,2017
846,Hosei University,"29,171",38.7,0.01,8.3—18.5,14.1,4.9,14,33.1,20.8,2017
847,I-Shou University,"16,583",30.5,0.11,8.3—18.5,12.7,14.8,15.7,47.9,27,2017
848,University of Ibadan,"26,753",17.3,0.01,8.3—18.5,27.5,11.3,5.7,40.4,28.8,2017
849,University of Indonesia,"46,775",21.3,0.00,8.3—18.5,17.5,9.7,12.6,44,33,2017
850,Islamic Azad University Karaj,"30,000",52.4,0.01,8.3—18.5,14,7.8,15.2,32.1,15.8,2017
851,Ivane Javakhishvili Tbilisi State University,"21,675",28.6,0.02,8.3—18.5,12.1,9,2.1,32.9,37.8,2017
852,Iwate University,"5,719",14.4,0.03,8.3—18.5,19.8,6.6,12.8,42,20.2,2017
853,Jiangsu University,"32,664",7.2,0.03,8.3—18.5,20.5,8.5,11.6,52.8,25.2,2017
854,Jinan University,"45,094",19.7,0.26,8.3—18.5,19.1,13.2,14.8,36.7,41.9,2017
855,The University of Jordan,"26,532",12.5,0.17,8.3—18.5,19.2,6,9.6,33.8,66.4,2017
856,Kansai University,"30,178",10.9,0.03,8.3—18.5,24.3,6.7,9.9,32.7,21.4,2017
857,University of Karachi,"22,990",19.6,0.00,8.3—18.5,17.1,8.3,4.3,32.1,29.4,2017
858,Kasetsart University,"67,148",23,0.01,8.3—18.5,14.5,9.7,8.7,40.2,34.7,2017
859,Kaunas University of Technology,"9,873",12.7,0.04,8.3—18.5,17.5,10.9,4.2,36.1,21.5,2017
860,Khon Kaen University,"37,320",15.6,0.01,8.3—18.5,18.5,8.5,21.3,45.6,29.9,2017
861,King Mongkut’s Institute of Technology Ladkrabang,"24,642",25.3,0.00,8.3—18.5,14,21.8,11.3,83.1,17.9,2017
862,Kwansei Gakuin University,"24,107",15.6,0.04,8.3—18.5,15.1,7.1,5.7,32.8,25.6,2017
863,Kyushu Institute of Technology (Kyutech),"5,872",16.1,0.04,8.3—18.5,18,10.5,14.3,50.5,22.6,2017
864,University of Lahore,"23,831",19,0.02,8.3—18.5,12.2,7.5,10.9,32.1,32.1,2017
865,University of Latvia,"12,480",31,0.06,8.3—18.5,21.7,12,14.9,32.9,31.8,2017
866,London South Bank University,"12,480",17.1,0.34,8.3—18.5,14.4,8.3,15.2,32.5,68.5,2017
867,Londrina State University,"20,546",12.1,0.01,8.3—18.5,19.9,6.7,7.9,32.1,15.5,2017
868,Lviv Polytechnic National University,"28,037",13.5,0.01,8.3—18.5,16.6,7.6,1,32.4,25,2017
869,Maharaja Sayajirao University of Baroda,"37,783",54.8,0.00,8.3—18.5,15.9,8.5,16.4,32.3,12.3,2017
870,Manipal Academy of Higher Education,"24,022",9.8,0.10,8.3—18.5,20.7,9.2,2.3,32.2,25,2017
871,Mansoura University,"113,021",18,0.03,8.3—18.5,15.7,2.6,19,32.1,37.1,2017
872,Marmara University,"66,212",32.6,0.04,8.3—18.5,14.8,3.2,10.4,32.1,19.8,2017
873,University of Marrakech Cadi Ayyad,"64,260",44.1,0.01,8.3—18.5,14.1,6.8,23.4,34.2,41.9,2017
874,Meiji University,"32,433",29.6,0.04,8.3—18.5,14.7,10.5,16.9,43.2,20.9,2017
875,Ming Chuan University,"18,809",24.5,0.10,8.3—18.5,12.2,8,8.8,32.5,24.8,2017
876,Mohammed V University of Rabat,"75,403",35.8,0.03,8.3—18.5,21.8,7.7,9.8,37.6,31.3,2017
877,University of Monastir,"24,724",13.8,0.01,8.3—18.5,15.9,7,9.6,32.1,39.4,2017
878,Tokyo City University,"8,150",15.9,0.01,8.3—18.5,16.4,8.8,10.1,36.9,17.4,2017
879,Nagaoka University of Technology,"2,297",9.8,0.11,8.3—18.5,24.2,12.4,14,38.9,31.4,2017
880,University of Nairobi,"74,654",42.2,0.01,8.3—18.5,13.6,10,20.2,32.9,46.3,2017
881,Nanjing Tech University,"28,861",18.3,0.01,8.3—18.5,15.4,11.5,16.1,67.7,15.7,2017
882,National Chengchi University,"15,922",17.4,0.12,8.3—18.5,18.9,13.7,10.9,34.6,41.4,2017
883,National University of the South,"19,086",6.8,0.01,8.3—18.5,21.3,6.9,8.8,1.1,17.5,2017
884,National Taipei University of Technology,"10,409",17,0.05,8.3—18.5,15.8,13.7,17.9,74,19.1,2017
885,National Technical University of Ukraine – Igor Sikorsky Kyiv Polytechnic Institute,"22,328",8.8,0.02,8.3—18.5,21.8,9.5,1.5,33.3,17.8,2017
886,Nicolaus Copernicus University in Toruń,"22,551",11.2,0.01,8.3—18.5,18.6,8,16.3,33.7,22.6,2017
887,Ocean University of China,"35,373",19.8,0.01,8.3—18.5,18.9,11.4,21,46.6,17.2,2017
888,Oita University,"5,834",7.1,0.02,8.3—18.5,22.7,7.3,10.3,33.3,16.4,2017
889,Osaka Prefecture University,"7,931",7.4,0.03,8.3—18.5,23.2,11.5,16.9,39.8,19.1,2017
890,Osmania University,"11,921",12.2,0.04,8.3—18.5,29.6,12.2,7.3,32.4,9.1,2017
891,Universidade Federal de Ouro Preto (UFOP),"15,948",17.5,0.00,8.3—18.5,14.5,4.6,13.2,33.9,17.2,2017
892,University of Pardubice,"10,508",19.4,0.04,8.3—18.5,15.6,12.1,16.5,32.8,23.5,2017
893,University of the Philippines,"48,501",11.1,0.01,8.3—18.5,20.1,9.3,13.5,40.8,42.1,2017
894,Pontifícia Universidade Católica do Paraná,"24,682",22.3,0.01,8.3—18.5,14.4,8,24.6,33.9,19.3,2017
895,Pontifical Catholic University of Valparaíso,"15,241",25,0.01,8.3—18.5,14,10.7,13.5,51.7,45.2,2017
896,Prince of Songkla University,"41,043",17.2,0.01,8.3—18.5,14.6,7.6,25.7,33.2,31.2,2017
897,Riga Technical University,"11,790",27.3,0.07,8.3—18.5,15.8,10.3,16.2,38.9,24.5,2017
898,Universidade do Estado do Rio de Janeiro (UERJ),"24,276",11.6,0.00,8.3—18.5,20.9,10.8,17.8,49.2,17.8,2017
899,Ritsumeikan University,"34,867",23.8,0.04,8.3—18.5,15.6,8.5,12.8,33.5,24.3,2017
900,Robert Gordon University,"9,630",19.1,0.23,8.3—18.5,15,9.6,15.1,33,63.4,2017
901,SASTRA University,"13,649",18.5,0.00,8.3—18.5,12.9,7.4,14.7,32.3,11.6,2017
902,SRM Institute of Science and Technology,"42,345",15.6,0.02,8.3—18.5,14.9,7.2,7.1,32.6,14.8,2017
903,Saitama University,"7,459",11.7,0.02,8.3—18.5,19.1,11,22.8,33.3,22.6,2017
904,Saitama Medical University,"1,888",1.5,0.01,8.3—18.5,22.8,7.3,21.3,37.2,13.5,2017
905,"University of Santiago, Chile (USACH)","22,720",20.7,0.01,8.3—18.5,15.9,10.8,9.6,32.3,40.4,2017
906,Sathyabama Institute of Science and Technology,"15,918",20.1,0.01,8.3—18.5,14.8,7.9,3.7,32.4,12.4,2017
907,University of Seoul,"10,498",18.6,0.03,8.3—18.5,22,8.7,20.1,33,21.2,2017
908,Shaanxi Normal University,"25,799",16.3,0.01,8.3—18.5,16.4,9,21.7,32.1,14.5,2017
909,Shahid Beheshti University,"18,607",24.6,0.01,8.3—18.5,18.9,14.8,14.8,53.8,15.1,2017
910,Shanghai University,"48,397",18.6,0.01,8.3—18.5,18.1,14.7,19.8,44.5,16,2017
911,Sheffield Hallam University,"25,505",17.1,0.16,8.3—18.5,16.6,10.3,19.7,32.5,48.6,2017
912,Shibaura Institute of Technology,"9,357",17.4,0.02,8.3—18.5,15.8,8.4,6.9,34.6,17.1,2017
913,Shimane University,"5,974",9.3,0.02,8.3—18.5,22.5,9.1,10.1,35.4,17.3,2017
914,Shizuoka University,"10,083",14.4,0.03,8.3—18.5,17.4,12.2,15,36.2,22.7,2017
915,Showa University,"3,728",2.5,0.00,8.3—18.5,28.2,8.3,10.5,35.8,14.4,2017
916,Sidi Mohamed Ben Abdellah University,"82,019",59.2,0.01,8.3—18.5,21.9,6.2,2.4,32.1,21.1,2017
917,University of Silesia in Katowice,"26,470",14,0.02,8.3—18.5,17.1,7.7,22.7,32.1,21.8,2017
918,Simón Bolívar University,"12,545",15,0.00,8.3—18.5,15.8,11.3,16.8,0.7,39.2,2017
919,Slovak University of Technology in Bratislava,"16,402",15.2,0.02,8.3—18.5,20.3,9.5,13.8,34.9,27.9,2017
920,Sofia University,"23,158",13.7,0.04,8.3—18.5,18.8,10.8,9.5,33.7,38,2017
921,Sophia University,"13,468",25.2,0.09,8.3—18.5,19.9,10.4,7.7,33.4,36.9,2017
922,University of South Africa,"187,043",97.4,0.09,8.3—18.5,16.9,9.9,12.6,32.4,34.3,2017
923,South Valley University,"42,020",53.7,0.01,8.3—18.5,12.5,4.4,22.2,32.1,43.5,2017
924,University of Southern Mississippi,"14,143",17.8,0.03,8.3—18.5,20.1,8.5,23,38.3,22.6,2017
925,Southwest Jiaotong University,"40,075",15.1,0.02,8.3—18.5,18.1,12.1,5.8,76.5,18.5,2017
926,Universidade Estadual de Maringá,"23,532",14.9,0.01,8.3—18.5,16.9,9.9,5.1,32.5,13.8,2017
927,University of Talca,"10,436",25.1,0.01,8.3—18.5,14.1,11.2,12.3,32.1,46.2,2017
928,Tamkang University,"27,612",26.5,0.06,8.3—18.5,13.4,11.2,12.2,34.6,23,2017
929,Taras Shevchenko National University of Kyiv,"20,759",8.2,0.03,8.3—18.5,29.5,10.7,5.7,32.8,30.5,2017
930,Technical University of Liberec,"6,599",13.5,0.07,8.3—18.5,17.8,9.6,3.7,35.7,28.8,2017
931,Universiti Teknologi MARA,"59,795",15.3,0.00,8.3—18.5,14.8,8.6,11.5,32.4,15.9,2017
932,University of Abou Bekr Belkaïd Tlemcen,"43,008",25.1,0.01,8.3—18.5,21.7,10.1,4.5,32.1,39.1,2017
933,Tokai University,"29,959",12.9,0.01,8.3—18.5,19.5,8.6,20.7,36.4,20.2,2017
934,Tokyo Denki University,"9,652",26.8,0.02,8.3—18.5,13.4,7.7,2.3,0.4,15.9,2017
935,Tokyo University of Marine Science and Technology,"2,678",11.4,0.06,8.3—18.5,22.2,12.7,11,53,26.4,2017
936,Tomas Bata University in Zlín,"10,223",23.3,0.08,8.3—18.5,15.9,13.7,12.6,34.5,46,2017
937,Tottori University,"6,185",8.2,0.02,8.3—18.5,25,8.4,11.4,36.7,17.9,2017
938,University of Toyama,"9,308",11.3,0.03,8.3—18.5,21.4,12,17.7,41.9,24.5,2017
939,University of Tunis El Manar,"37,781",21.1,0.01,8.3—18.5,17.9,7.4,7.3,32.5,39.6,2017
940,Universiti Utara Malaysia,"12,538",12.1,0.18,8.3—18.5,20.5,11,2.2,35.4,45.1,2017
941,Utsunomiya University,"5,024",14.6,0.05,8.3—18.5,16.2,8.3,8.2,34,23.1,2017
942,V.N. Karazin Kharkiv National University,"15,778",10.4,0.25,8.3—18.5,21.2,8.3,2.4,32.4,50.8,2017
943,VIT University,"29,572",20,0.02,8.3—18.5,15,7.7,7.3,33.4,20.3,2017
944,VSB - Technical University of Ostrava,"20,191",25.2,0.07,8.3—18.5,15.6,11.7,20.8,37.9,27.1,2017
945,University of West Bohemia,"14,067",19.7,0.03,8.3—18.5,15.8,11.1,19.8,35.9,24.5,2017
946,Wuhan University of Technology,"50,753",14.9,0.03,8.3—18.5,18.3,11.1,15.8,59.2,16.5,2017
947,Xiangtan University,"28,407",19.7,0.01,8.3—18.5,13.3,8.9,31.5,36.4,14.6,2017
948,Xidian University,"32,064",16.8,0.02,8.3—18.5,17.5,13.4,12.4,78.2,14.5,2017
949,Yamaguchi University,"10,573",11,0.03,8.3—18.5,21.5,11.5,11.9,41,20.3,2017
950,Yazd University,"12,500",32.1,0.00,8.3—18.5,28,10.8,14.4,34.2,15.5,2017
951,Yokohama National University,"10,124",13,0.07,8.3—18.5,20.9,17.2,11.9,45.4,23.1,2017
952,Universidad Autónoma de Yucatán,"15,271",11.3,0.00,8.3—18.5,19,6.9,12,32.9,27.5,2017
953,Yıldız Technical University,"34,417",28.3,0.04,8.3—18.5,13.6,8.1,22.5,44.7,18.5,2017
954,University of Zagreb,"67,332",18.4,0.01,8.3—18.5,20.4,11.6,17.1,44.6,25.4,2017
955,University of Zanjan,"9,444",24,0.00,8.3—18.5,12.5,8.5,7.7,34.3,15.3,2017
956,University of Łódź,"36,400",16.4,0.02,8.3—18.5,15.9,8.3,14.1,32.3,21.5,2017
