rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
785,Yeungnam University,"20,389",14.5,0.05,26.0–33.4,17.7,12.5,44.1,40.3,35.7,2019
786,Yokohama City University,"4,910",3.7,0.02,26.0–33.4,24.5,8.3,63.1,39.2,19.6,2019
787,University of Zaragoza,"28,008",10.3,0.04,26.0–33.4,27.9,12.4,47.7,38.1,37,2019
788,Acharya Nagarjuna University,"4,730",13.4,0.05,19.0–25.9,39,8.5,13.4,40.7,22.2,2019
789,University of A Coruña,"15,159",11.4,0.02,19.0–25.9,22.8,12.4,26.1,35.6,30.9,2019
790,"Adam Mickiewicz University, Poznań","37,630",14,0.02,19.0–25.9,16.8,12.5,26.1,34.8,31.7,2019
791,AGH University of Science and Technology,"31,252",14.1,0.02,19.0–25.9,16.6,13.1,26.6,36.7,20.4,2019
792,"University of Agriculture, Faisalabad","22,178",32,0.00,19.0–25.9,16.9,16.3,23.8,36.2,31.8,2019
793,Aichi Medical University,"1,272",2.9,0.01,19.0–25.9,24.6,10.5,26,37.8,17.1,2019
794,Ajou University,"11,349",10,0.05,19.0–25.9,24.3,18,28.4,50.7,26.1,2019
795,Alexandria University,"175,270",25,0.03,19.0–25.9,15.3,10.3,27.4,40.7,44.4,2019
796,Al-Farabi Kazakh National University,"16,931",4.6,0.14,19.0–25.9,24.3,9.4,15.4,42.7,59.7,2019
797,University of Alicante,"27,639",19,0.09,19.0–25.9,23.6,13.6,28.4,36.5,39.9,2019
798,Aligarh Muslim University,"17,884",14.3,0.02,19.0–25.9,30.9,9.2,37.4,34,24.4,2019
799,University of Almería,"12,883",19.2,0.07,19.0–25.9,17.3,12.5,24,36,35.9,2019
800,American University of Sharjah,"5,769",14.2,0.84,19.0–25.9,18,13.6,20.2,36.4,95.9,2019
801,Anadolu University,"1,413,003",865.8,0.01,19.0–25.9,11.6,23.9,17.5,100,16.4,2019
802,"Asia University, Taiwan","12,320",26,0.03,19.0–25.9,14.5,22.5,19.4,77.3,26.3,2019
803,Atılım University,"7,624",13.7,0.07,19.0–25.9,14.3,9.3,38.7,35.6,33,2019
804,Austral University of Chile,"14,873",16.7,0.02,19.0–25.9,14.4,11.4,23,46.7,50,2019
805,Universidad Autónoma de Querétaro,"21,812",36.8,0.01,19.0–25.9,29.4,7.6,17.3,44.1,22,2019
806,Azarbaijan Shahid Madani University,"6,322",23.9,0.00,19.0–25.9,17.6,11.3,28.4,36.7,14.6,2019
807,Babeş-Bolyai University,"36,888",24.5,0.02,19.0–25.9,19.6,13.6,35.7,34.4,54.9,2019
808,University of Baghdad,"66,948",10.2,0.00,19.0–25.9,19.2,7,33.9,34.6,36.5,2019
809,Bandung Institute of Technology (ITB),"18,643",11.8,0.02,19.0–25.9,20.1,15.5,13.5,92.4,38.3,2019
810,University of Bedfordshire,"10,685",18.7,0.32,19.0–25.9,16.3,12.8,25.8,34.6,73.5,2019
811,Beijing Jiaotong University,"25,110",13.4,0.07,19.0–25.9,22.9,21.7,15.4,66.6,26.4,2019
812,University of Béjaïa,"42,689",25.8,0.00,19.0–25.9,11.7,7.1,47.1,34,43,2019
813,University of Belgrade,"99,760",21.1,0.05,19.0–25.9,19.7,18.1,30.1,40.1,36.8,2019
814,"Birla Institute of Technology and Science, Pilani","12,612",17.2,0.00,19.0–25.9,18,9.3,29.4,34.9,16.4,2019
815,University of Brasília,"52,039",18.4,0.02,19.0–25.9,22.3,13,25.8,37.6,30.3,2019
816,Brno University of Technology,"21,522",20.8,0.21,19.0–25.9,17.3,14.7,24.9,41.3,49.4,2019
817,University of Bucharest,"31,388",24.2,0.02,19.0–25.9,12.8,25.1,16.1,34,40.3,2019
818,Budapest University of Technology and Economics,"19,499",17.6,0.07,19.0–25.9,15.1,14.2,26.5,43.9,34,2019
819,University of Burgos,"7,394",13.4,0.03,19.0–25.9,19.4,11.3,25.1,36.9,33.2,2019
820,Cairo University,"233,999",42.1,0.02,19.0–25.9,19.3,12.1,35,35.2,34.8,2019
821,"California Polytechnic State University, San Luis Obispo","19,461",20.1,0.02,19.0–25.9,15.8,11,40.4,37.1,34.9,2019
822,Capital Medical University,"12,826",7.1,0.05,19.0–25.9,29.5,19.7,21.5,34.8,23.2,2019
823,University of Castilla-La Mancha,"23,309",13.6,0.06,19.0–25.9,20.3,11.7,31.1,35.9,35.2,2019
824,University of Central Lancashire,"18,390",16.4,0.18,19.0–25.9,15.3,12.7,39.7,34.4,62.2,2019
825,University of Cergy-Pontoise,"17,161",19.1,0.15,19.0–25.9,14.7,12.7,18.8,34.5,60.2,2019
826,"University of Chemistry and Technology, Prague","4,312",10,0.20,19.0–25.9,23.4,13.6,18.4,40.1,50.3,2019
827,Chiang Mai University,"36,635",16.2,0.01,19.0–25.9,19.8,13.6,19.1,49.2,33,2019
828,"China University of Geosciences, Wuhan","28,652",17.2,0.03,19.0–25.9,21,15.3,39.2,49.4,24.1,2019
829,China University of Mining and Technology,"45,518",18.8,0.02,19.0–25.9,19.7,15,36.5,53.6,16.9,2019
830,"China University of Petroleum, Beijing","15,127",18.9,0.04,19.0–25.9,23.8,24.1,24.9,89.5,20,2019
831,China Pharmaceutical University,"15,646",17,0.02,19.0–25.9,19.1,11.7,33.3,44.2,16.3,2019
832,Chongqing University,"47,031",17,0.04,19.0–25.9,19.7,18.2,28.1,57.8,21.6,2019
833,Chonnam National University,"23,261",17.1,0.05,19.0–25.9,21.2,19.9,30.2,38.7,25.3,2019
834,Chulalongkorn University,"36,781",12.3,0.02,19.0–25.9,28.9,20.5,20.4,61.4,38.4,2019
835,Chung Yuan Christian University,"16,034",33,0.11,19.0–25.9,14.3,24.4,13.6,48.7,33.7,2019
836,Comenius University in Bratislava,"21,376",10.4,0.12,19.0–25.9,21.9,12.1,22.8,36.4,49.6,2019
837,Czech University of Life Sciences Prague (CZU),"17,094",20.5,0.19,19.0–25.9,15.9,12.2,16.8,45.9,70.4,2019
838,Czech Technical University in Prague,"20,387",13.1,0.18,19.0–25.9,18.9,17.8,28.3,41.9,49.7,2019
839,University of Debrecen,"26,752",17,0.16,19.0–25.9,19.1,8.4,24.5,41.7,51.6,2019
840,De La Salle University,"17,679",19.3,0.03,19.0–25.9,16.7,10.8,28.4,34,33.7,2019
841,University of Derby,"12,500",15,0.13,19.0–25.9,15,9.8,35,34.6,55.9,2019
842,Dublin Institute of Technology,"15,288",21,0.20,19.0–25.9,14.3,11.9,34.9,35,73.4,2019
843,East Carolina University,"25,297",14.1,0.02,19.0–25.9,20.9,11.5,27.9,38.9,27.7,2019
844,University of East London,"10,640",16.9,0.32,19.0–25.9,20.8,13.8,26.2,34,78.7,2019
845,Edge Hill University,"12,025",14.7,0.05,19.0–25.9,14.3,9.5,34.4,34,35.6,2019
846,Erciyes University,"38,308",26.7,0.03,19.0–25.9,16.4,14.7,22.1,85.8,21.7,2019
847,Universidade Estadual Paulista (Unesp),"30,718",9.7,0.04,19.0–25.9,37.1,19.9,14.7,35.4,25.1,2019
848,University of Évora,"7,254",13.9,0.12,19.0–25.9,18.1,13.8,32.2,35.5,53.5,2019
849,Fayoum University,"30,087",15,0.00,19.0–25.9,13.6,7.2,30.5,34,39.4,2019
850,Universidade Federal do ABC (UFABC),"14,320",20.9,0.01,19.0–25.9,14.8,12.3,26.8,39.3,33.6,2019
851,Universidade Federal da Bahia,"32,614",12.7,0.01,19.0–25.9,21.8,12.4,20.3,34.3,24,2019
852,Federal University of Pelotas,"18,700",14,0.01,19.0–25.9,22.1,10.4,42,34,20.6,2019
853,Universidade Federal de Santa Catarina,"37,964",16.7,0.03,19.0–25.9,27.1,12,36.1,35.6,28.1,2019
854,Federal University of São Carlos,"18,258",14.6,0.02,19.0–25.9,26.3,13.1,15.3,40.4,23.4,2019
855,Ferdowsi University of Mashhad,"23,334",28.4,0.05,19.0–25.9,25.1,17.2,22.3,40.2,20.7,2019
856,Ferhat Abbas Sétif University 1,"32,283",21.9,0.01,19.0–25.9,23.3,7,24.1,34,42.1,2019
857,Florida Atlantic University,"23,449",18.7,0.11,19.0–25.9,17.5,14.6,35.9,39.4,43.9,2019
858,Florida Institute of Technology,"5,483",13.8,0.36,19.0–25.9,24.6,13.5,28.6,36.8,58.6,2019
859,University of La Frontera,"10,310",26.5,0.00,19.0–25.9,15.1,16.7,32.9,34,45.9,2019
860,Fu Jen Catholic University,"23,161",18.9,0.08,19.0–25.9,16.8,13.1,29.7,45.4,26.6,2019
861,Gebze Technical University,"6,620",25.4,0.02,19.0–25.9,24.1,11.9,26.8,35.8,28.1,2019
862,University of Ghana,"37,010",24.6,0.02,19.0–25.9,14.5,13.6,23.8,42.2,48.8,2019
863,University of Guilan,"16,525",27.4,0.00,19.0–25.9,13.8,12.2,36.7,35.4,14.6,2019
864,Hamamatsu University School of Medicine,"1,205",3.8,0.01,19.0–25.9,28,12.6,21.8,41.6,17.4,2019
865,Hyogo College of Medicine,878,1.9,0.01,19.0–25.9,28.7,11.9,36.2,34,15.9,2019
866,Indian Institute of Science Education and Research Kolkata,"1,199",12.5,0.00,19.0–25.9,29.4,10.9,26.4,35.9,17,2019
867,Indian Institute of Technology (Indian School of Mines) Dhanbad,"7,370",23,0.01,19.0–25.9,24.8,14.1,39.3,49.6,13.7,2019
868,Universidad Industrial de Santander (UIS),"20,014",23.9,0.00,19.0–25.9,13,8.2,32.3,34.5,39.6,2019
869,Inha University,"19,384",23.7,0.05,19.0–25.9,23,21,23.5,61,29.4,2019
870,Iran University of Medical Sciences,"8,600",8.4,0.03,19.0–25.9,33.3,9.3,26.6,40.8,18.8,2019
871,University of Isfahan,"12,900",19.8,0.01,19.0–25.9,24.4,21.2,10.4,44.4,16.8,2019
872,Istanbul University,"93,109",44.7,0.08,19.0–25.9,22.1,16.6,19.1,51.3,27.3,2019
873,Iuliu Haţieganu University of Medicine and Pharmacy Cluj-Napoca,"7,121",6.9,0.33,19.0–25.9,20.7,8.4,32.5,34,62,2019
874,University of Jaén,"15,728",19.2,0.08,19.0–25.9,18.4,13,36.1,35.2,34.9,2019
875,Jamia Millia Islamia,"11,902",10.9,0.02,19.0–25.9,35.1,8.6,31.1,35,23.9,2019
876,Jeonbuk National University,"21,221",20.6,0.04,19.0–25.9,21,20.1,23.6,38.4,28.8,2019
877,Jiangsu University,"34,251",9.5,0.04,19.0–25.9,19.4,11.4,26.9,56.7,35.1,2019
878,The Jikei University School of Medicine,"1,041",0.9,0.00,19.0–25.9,27.1,10.7,41.8,38.5,14.8,2019
879,Jilin University,"69,305",10.7,0.03,19.0–25.9,26.1,16.2,25.7,40.8,28,2019
880,Jinan University,"35,904",14.4,0.28,19.0–25.9,20.2,13.7,33.1,39.3,50.9,2019
881,The University of Jordan,"31,305",16.7,0.15,19.0–25.9,21.8,9.6,13.2,38.5,65.1,2019
882,Kagawa University,"6,426",9.5,0.02,19.0–25.9,20.4,11.5,29.8,38.7,28.1,2019
883,Kanazawa University,"10,430",10.4,0.05,19.0–25.9,26.3,17.9,27.5,36.2,23,2019
884,Kansai Medical University,845,1.2,0.02,19.0–25.9,28.6,7.9,30.3,34.5,16.9,2019
885,Kaohsiung Medical University,"6,896",12,0.07,19.0–25.9,19.5,21,26.8,49.3,26.4,2019
886,King Mongkut’s University of Technology Thonburi,"16,410",22.3,0.01,19.0–25.9,15.8,14.5,25.3,73.2,29.6,2019
887,K.N. Toosi University of Technology,"6,646",21.6,0.01,19.0–25.9,22.2,18.8,25.9,49.3,18.3,2019
888,Kochi University,"5,563",8.2,0.02,19.0–25.9,19.1,10.8,25.5,38.7,25.5,2019
889,Kumamoto University,"10,237",7.7,0.07,19.0–25.9,25.6,13.7,22.5,43.3,27.2,2019
890,Kuwait University,"37,207",22,0.14,19.0–25.9,17.7,9.4,26,36.9,71.9,2019
891,Kyungpook National University,"24,981",20.4,0.06,19.0–25.9,23.9,25.6,25.1,42.2,26.7,2019
892,Kyushu Institute of Technology (Kyutech),"5,723",16.4,0.04,19.0–25.9,19.3,12.3,23.1,48,26.3,2019
893,University of Latvia,"15,197",13.6,0.05,19.0–25.9,15.9,11.1,24,36.2,40.5,2019
894,Leeds Beckett University,"20,100",20,0.13,19.0–25.9,14.3,12.5,37,34.4,48.8,2019
895,University of Maribor,"12,571",14.4,0.05,19.0–25.9,18.2,16.1,37.1,39.1,36.6,2019
896,University of Marrakech Cadi Ayyad,"85,610",55.6,0.01,19.0–25.9,15.8,7.8,28.6,36.3,42,2019
897,University of Mazandaran,"13,164",36.2,0.02,19.0–25.9,28.5,11.3,36.3,37,16.3,2019
898,Metropolitan Autonomous University,"57,742",20.1,0.00,19.0–25.9,15.5,15.7,42.2,39,24.9,2019
899,Mohammed V University of Rabat,"75,254",33.1,0.04,19.0–25.9,24.9,8.9,28.6,40.8,28.8,2019
900,University of Murcia,"30,233",18.1,0.07,19.0–25.9,27.4,13.2,32.2,35.3,37.6,2019
901,Nagasaki University,"9,144",6.9,0.04,19.0–25.9,24.8,13.8,21.2,40.2,27.2,2019
902,Nagoya City University,"4,385",7.5,0.03,19.0–25.9,22.1,13,26.4,45.5,19.8,2019
903,National Central University,"11,277",9.7,0.10,19.0–25.9,24.6,22.7,21.6,64.9,37.8,2019
904,National Chengchi University,"14,670",17.8,0.16,19.0–25.9,24.3,29.5,9.5,48.9,45.2,2019
905,National Chung Hsing University,"15,163",15.5,0.04,19.0–25.9,19.8,15.1,20.2,45,22.1,2019
906,National University of Cuyo,"45,269",10.1,0.08,19.0–25.9,17.1,7,29.3,34,41.5,2019
907,National Dong Hwa University,"10,154",17.9,0.09,19.0–25.9,15.7,25,24.8,41.9,35.8,2019
908,"National Institute of Technology, Tiruchirappalli","5,981",18.5,0.07,19.0–25.9,23.5,15.8,29.7,35.7,21.2,2019
909,National University of San Martín,"14,981",15.6,0.05,19.0–25.9,15.9,8.5,33,34.6,37.7,2019
910,National University of Sciences and Technology,"10,446",7.6,0.03,19.0–25.9,20.7,10,34.4,34.1,37.5,2019
911,National Taipei University,"8,580",16.9,0.04,19.0–25.9,19.8,22.8,23.6,35.4,22.4,2019
912,National Taipei University of Technology,"10,092",16.3,0.08,19.0–25.9,19.6,19.2,22.9,87.5,25.8,2019
913,National Taiwan Ocean University,"8,707",21.9,0.07,19.0–25.9,18,22.3,16,51.8,24.8,2019
914,Niigata University,"12,430",7.9,0.04,19.0–25.9,23.6,12.2,31.5,39.5,24,2019
915,Normandy University,"66,189",20.7,0.11,19.0–25.9,15.6,12.3,40.8,35.8,52.4,2019
916,"Northeastern University, China","33,718",14.4,0.04,19.0–25.9,21.7,22.8,12.8,98.5,29,2019
917,University of Northern British Columbia (UNBC),"2,684",14.2,0.09,19.0–25.9,17.9,16.8,28.5,34.4,37.1,2019
918,Northwest University,"23,155",14.4,0.03,19.0–25.9,18.6,13.1,33.7,42,18.5,2019
919,NorthWest A&F University,"29,666",15.5,0.01,19.0–25.9,19,12,29.5,41.8,21.8,2019
920,Oakland University,"15,927",19.3,0.03,19.0–25.9,21,12.7,23.4,34.9,26.8,2019
921,Ocean University of China,"32,161",17.6,0.03,19.0–25.9,20.3,14.8,23.3,47,21.8,2019
922,Okayama University,"13,189",7.9,0.04,19.0–25.9,25.9,16.3,26.7,49.4,23.2,2019
923,Osaka City University,"8,325",8.8,0.04,19.0–25.9,25.1,14,28,40,24.3,2019
924,Osmania University,"12,017",16.3,0.03,19.0–25.9,37.2,9.4,15.2,34.2,15.7,2019
925,University of Ostrava,"9,382",20.4,0.07,19.0–25.9,14.6,12.7,26.4,34.1,40.5,2019
926,Pablo de Olavide University,"12,025",15.2,0.17,19.0–25.9,24,13.2,32.9,34.5,50,2019
927,Paris Nanterre University,"32,735",35,0.17,19.0–25.9,23.2,14.5,15.1,34.3,48,2019
928,University of Patras,"26,098",29.9,0.04,19.0–25.9,16.4,12.5,41.7,39.4,36.2,2019
929,Pondicherry University,"6,185",17,0.00,19.0–25.9,34.1,16.1,22.2,34,14,2019
930,Pontifical Catholic University of Peru,"22,322",7,0.03,19.0–25.9,19.5,7.9,43.7,34.3,48.9,2019
931,Pontifical Catholic University of Rio Grande do Sul (PUCRS),"19,398",23.2,0.00,19.0–25.9,16.8,11,39.5,48.9,26.3,2019
932,Universiti Putra Malaysia,"23,853",10.2,0.20,19.0–25.9,26.9,18.5,18.1,38.1,64.1,2019
933,University Rey Juan Carlos,"36,643",26.6,0.14,19.0–25.9,18.2,11.2,35.1,36.4,47.3,2019
934,Riga Technical University,"10,564",26.6,0.10,19.0–25.9,17.9,15.6,30.4,50.7,36.2,2019
935,Robert Gordon University,"9,405",18.1,0.23,19.0–25.9,15,10.5,21,34.8,72.4,2019
936,University of Roehampton,"7,690",17.1,0.29,19.0–25.9,17.9,19.8,23.4,34.1,74.9,2019
937,Saitama University,"8,602",13.7,0.05,19.0–25.9,18.3,12.6,22.8,35.2,29.4,2019
938,Sapporo Medical University,"1,332",3.5,0.00,19.0–25.9,29,11.4,26.3,44.1,14.8,2019
939,University of Science and Technology Beijing,"24,090",14.9,0.04,19.0–25.9,24.3,23,23.4,54,18.8,2019
940,University of Seoul,"8,857",16.8,0.05,19.0–25.9,23.3,20.9,25,40.3,27.8,2019
941,University of Sfax,"33,185",14.4,0.01,19.0–25.9,24.8,10,20.2,34,39.3,2019
942,Shahid Beheshti University,"18,263",21.3,0.01,19.0–25.9,19.1,18.6,29.9,48.9,17.4,2019
943,Shahid Beheshti University of Medical Sciences,"12,604",9,0.01,19.0–25.9,40.8,12,19.7,38.4,15.5,2019
944,Shanghai University,"36,382",13.4,0.06,19.0–25.9,19.4,24.2,29.2,68.2,30.6,2019
945,Shantou University,"9,981",11,0.01,19.0–25.9,20.4,12.2,37.2,37.5,40.9,2019
946,University of Sharjah,"13,957",23.1,0.63,19.0–25.9,16,10.3,24.4,38.1,99.1,2019
947,Sheffield Hallam University,"24,925",16.6,0.14,19.0–25.9,16.7,12.6,32.2,34.4,51.8,2019
948,Shinshu University,"10,700",9.9,0.03,19.0–25.9,21,14.4,26.9,41.5,23.6,2019
949,Shiraz University,"13,861",20.7,0.00,19.0–25.9,22.1,22.4,21.4,60.4,17.1,2019
950,Sidi Mohamed Ben Abdellah University,"94,163",63.2,0.02,19.0–25.9,22.2,7.2,40.8,34.1,24.7,2019
951,Sohag University,"48,895",28.2,0.00,19.0–25.9,18.5,7.1,38.9,34.3,43.6,2019
952,Southern Medical University,"18,658",6.5,0.05,19.0–25.9,26.5,11.2,19.8,39,21.6,2019
953,University of South Wales,"16,500",17.5,0.20,19.0–25.9,14.9,9.5,28.5,34.5,62.2,2019
954,Sri Venkateswara University,"7,747",17.3,0.00,19.0–25.9,36.6,9.7,27.2,34.6,19.1,2019
955,Staffordshire University,"9,455",15.3,0.14,19.0–25.9,16.3,9.3,38.4,34.2,50.8,2019
956,Sultan Qaboos University,"7,624",8.9,0.03,19.0–25.9,22.6,10.5,16.8,40.8,72,2019
957,Suranaree University of Technology,"15,068",31.9,0.01,19.0–25.9,19.7,11.3,35.1,40.5,32.1,2019
958,University of Talca,"10,628",23.6,0.01,19.0–25.9,13,10.8,25.2,34,50.5,2019
959,Tanta University,"138,971",28.2,0.02,19.0–25.9,32.8,7.2,26.1,34.1,40.4,2019
960,Teesside University,"11,580",18,0.12,19.0–25.9,15.4,10,39.9,34.3,52.6,2019
961,Universiti Tenaga Nasional (UNITEN),"7,893",17.7,0.07,19.0–25.9,15.7,13.1,24.6,81,35.1,2019
962,Texas State University,"31,120",19.7,0.01,19.0–25.9,17.4,11.7,24.4,34.4,30.5,2019
963,Thapar Institute of Engineering and Technology,"7,503",15.5,0.01,19.0–25.9,19.9,9.1,34,35.7,18.5,2019
964,Toho University,"5,096",13.4,0.00,19.0–25.9,18.2,13.8,24.6,38.7,16.9,2019
965,Tokushima University,"7,566",8.8,0.02,19.0–25.9,25.3,18.8,15.6,58.6,21.2,2019
966,Tokyo University of Agriculture and Technology,"5,795",14.9,0.06,19.0–25.9,26.1,23.6,20.2,46.6,23.9,2019
967,Tokyo Medical University,"1,333",1.5,0.00,19.0–25.9,29.4,11.4,36.6,36.9,16.1,2019
968,Tokyo University of Science,"19,162",24.8,0.02,19.0–25.9,21,24.5,23.3,41.2,19.4,2019
969,Toyohashi University of Technology (TUT),"2,350",9.9,0.07,19.0–25.9,20.4,17.6,17.7,47.2,25.3,2019
970,Tribhuvan University,"359,377",44.6,0.00,19.0–25.9,9.2,6.6,35.7,34,45.2,2019
971,Tshwane University of Technology,"42,846",32.3,0.02,19.0–25.9,13.1,9.8,36.9,38.2,40.2,2019
972,Universiti Utara Malaysia,"13,171",12.1,0.23,19.0–25.9,27.6,20.2,3.7,36.9,53.2,2019
973,Vilnius University,"16,773",11.6,0.08,19.0–25.9,18.5,13.8,32.3,42.7,50,2019
974,VIT University,"30,941",17.9,0.03,19.0–25.9,18.4,10.8,28.7,36.8,23.4,2019
975,Warsaw University of Technology,"31,672",13.4,0.05,19.0–25.9,18.2,10.6,38.1,39.5,24.6,2019
976,Wuhan University of Technology,"50,924",14,0.03,19.0–25.9,17,12.1,31.6,54.4,21.4,2019
977,Xiangtan University,"30,928",21.2,0.01,19.0–25.9,13.3,11.2,46.8,38.2,17.8,2019
978,Xidian University,"33,258",17.4,0.02,19.0–25.9,20.3,16.1,24.4,75.3,19.3,2019
979,Yamagata University,"8,955",8.6,0.01,19.0–25.9,21.1,11.5,20.9,52.8,21.1,2019
980,University of Yamanashi,"4,725",6.4,0.04,19.0–25.9,24.2,10.7,23.8,36.5,20.8,2019
981,Yangzhou University,"36,362",16,0.03,19.0–25.9,14.1,9.4,37,40.6,19.4,2019
982,Yokohama National University,"9,972",12.6,0.07,19.0–25.9,22.9,17.8,15,49.3,24.9,2019
983,University of Zagreb,"66,967",18.7,0.01,19.0–25.9,17.5,12.7,23,37,29.6,2019
984,University of Abou Bekr Belkaïd Tlemcen,"44,100",24.3,0.01,9.8–18.9,30.4,9.2,5.2,34.1,39.7,2019
985,Ain Shams University,"171,700",17.4,0.03,9.8–18.9,17.6,8.7,17.4,35.5,36.1,2019
986,Akdeniz University,"50,491",32,0.03,9.8–18.9,13.6,14.3,16.5,96.5,19.6,2019
987,Akita University,"5,074",9.2,0.04,9.8–18.9,19.5,9.5,9.4,40.3,21.2,2019
988,Al-Azhar University,"318,158",41.9,0.05,9.8–18.9,13.3,8.4,12.6,34.1,46.7,2019
989,Alexandru Ioan Cuza University,"23,255",19.1,0.06,9.8–18.9,15.3,11.4,12.9,34,36.1,2019
990,Alzahra University,"10,590",24.4,0.01,9.8–18.9,17,9.2,20.1,35.5,14.1,2019
991,Amity University,"27,278",14,0.05,9.8–18.9,14.9,8.5,15.6,35.4,19,2019
992,"University of the Andes, Venezuela","47,565",19,0.00,9.8–18.9,13.2,7.4,9.5,34,44.8,2019
993,Andhra University,"9,752",16.8,0.04,9.8–18.9,37.4,9.9,5,42.5,17,2019
994,Universidad Andrés Bello (UNAB),"44,436",23.5,0.01,9.8–18.9,11.8,7.4,27.8,34.2,48.5,2019
995,Ankara University,"69,324",18,0.04,9.8–18.9,18.1,9.6,11.6,34.6,21.7,2019
996,Annamalai University,"27,369",14.1,0.02,9.8–18.9,26,8.1,16.7,34.4,15.4,2019
997,University of Antioquia,"40,505",23.3,0.00,9.8–18.9,16.4,20.4,13,40.2,38,2019
998,Aoyama Gakuin University,"19,520",8.2,0.03,9.8–18.9,18.1,7.3,24.6,34.3,25.1,2019
999,Assiut University,"79,183",17.9,0.00,9.8–18.9,14.1,7.2,19.9,34,44.3,2019
1000,Universidad Autónoma del Estado de Hidalgo,"33,839",17.9,0.00,9.8–18.9,14,8,5.4,36,22.3,2019
1001,Universidad Autónoma del Estado de Mexico (UAEMex),"57,087",23.2,0.00,9.8–18.9,13.8,10,7.3,44,25,2019
1002,Universidad Autónoma de Nuevo León (UANL),"102,466",27.2,0.01,9.8–18.9,12.3,7.5,10.1,35,29.4,2019
1003,Universidad Autónoma de Yucatán,"16,570",14.9,0.00,9.8–18.9,14.3,7.9,11.5,36.9,27.2,2019
1004,Autonomous University of Baja California,"59,812",20.4,0.02,9.8–18.9,12.4,8.4,6.8,34.8,29.7,2019
1005,Autonomous University of San Luis Potosi,"31,102",9.3,0.01,9.8–18.9,18.1,7.2,10.7,34.6,31.7,2019
1006,Badji Mokhtar University – Annaba,"40,514",33.6,0.01,9.8–18.9,13.4,9.3,13,34.1,32.7,2019
1007,Bahauddin Zakariya University,"24,532",30.2,0.00,9.8–18.9,12.3,8.5,13.9,34,31.3,2019
1008,Bahçeşehir University,"14,159",34.2,0.12,9.8–18.9,15.3,12.3,18.5,41.1,40.6,2019
1009,Benemérita Universidad Autónoma de Puebla,"78,390",35.2,0.00,9.8–18.9,13.3,7.6,13.7,34,24.8,2019
1010,University of Bío-Bío,"12,893",24.7,0.01,9.8–18.9,12.8,7.9,5.9,36.5,43.8,2019
1011,University of Birjand,"11,347",28.7,0.01,9.8–18.9,15.2,7.9,7.7,34.2,15.3,2019
1012,Birmingham City University,"19,620",18.8,0.22,9.8–18.9,14.7,9.9,18.5,34.3,57.9,2019
1013,Bucharest University of Economic Studies,"21,447",11.8,0.03,9.8–18.9,14.7,8.2,14.6,34,31.1,2019
1014,Canterbury Christ Church University,"11,730",18.6,0.12,9.8–18.9,15.6,11.3,13.2,34,42.5,2019
1015,Catholic University of the North,"11,669",20.5,0.02,9.8–18.9,13.5,11,16.6,34.5,52.1,2019
1016,Ceará State University,"17,934",16.3,0.00,9.8–18.9,16.2,7.7,8.6,34,16.1,2019
1017,Chaoyang University of Technology,"17,017",43.3,0.08,9.8–18.9,12,10.8,4.7,41.4,22.5,2019
1018,University of Chester,"10,305",17.5,0.10,9.8–18.9,16.3,11.9,20.7,35.1,43.2,2019
1019,Chiba Institute of Technology,"9,774",30.7,0.01,9.8–18.9,13.6,8.8,6.3,36.4,16,2019
1020,Chubu University,"12,661",24.8,0.01,9.8–18.9,12.5,9.5,14.3,36.3,25.7,2019
1021,Chungnam National University,"22,773",21.7,0.04,9.8–18.9,21.7,19.9,11.6,40.5,22.7,2019
1022,Chuo University,"26,698",37.9,0.04,9.8–18.9,26.1,9.8,14.1,36.4,21.5,2019
1023,Cochin University of Science and Technology,"8,147",19.2,0.00,9.8–18.9,21.7,10,7.2,34.7,14.5,2019
1024,University of Colombo,"29,464",29.5,0.00,9.8–18.9,24.8,7.8,10.7,34,39.8,2019
1025,University of Concepción,"27,077",17.5,0.01,9.8–18.9,14.8,13.3,18.2,55.1,48.5,2019
1026,Corvinus University of Budapest,"10,404",24.7,0.14,9.8–18.9,15.5,11.2,20.3,34.2,42.8,2019
1027,Cukurova University,"41,446",18.7,0.04,9.8–18.9,14.4,12.4,11.2,87.6,19.1,2019
1028,University of Dar es Salaam,"25,282",15.2,0.00,9.8–18.9,14.4,8.2,18.5,34,45.6,2019
1029,Del Rosario University,"9,568",12.5,0.01,9.8–18.9,15.6,8.9,18.1,34.2,45.6,2019
1030,Democritus University of Thrace,"29,386",46.9,0.03,9.8–18.9,13.6,8.1,28,34.9,30.3,2019
1031,Dokuz Eylül University,"63,639",19.2,0.02,9.8–18.9,14.7,8.9,16.4,40.3,17.6,2019
1032,Doshisha University,"28,311",18.9,0.04,9.8–18.9,14.5,9.2,6.4,35.1,26.8,2019
1033,Prague University of Economics and Business,"14,945",29.2,0.22,9.8–18.9,16.8,12.7,6.5,34.4,44.3,2019
1034,Ehime University,"9,419",12.8,0.03,9.8–18.9,21,13.8,17.7,41.7,25.5,2019
1035,The University of Electro-Communications,"4,806",15.7,0.06,9.8–18.9,18.4,18.6,13.2,40.3,28,2019
1036,University of Engineering & Technology (UET) Lahore,"12,467",13.9,0.02,9.8–18.9,14.4,7.7,13.8,34.2,43.8,2019
